match_id,event_name,date,location,attendance ,result,fighter1,fighter2,winner,weight_class,title_fight,method,end_round,end_time
3350,UFC 186: Johnson vs Horiguchi,2015-04-25,"Montreal, Quebec, Canada",10154,win,Rampage Jackson,Fabio Maldonado,Rampage Jackson,Catch Weight,f,DEC-Unanimous,3,5:00
3351,UFC 186: Johnson vs Horiguchi,2015-04-25,"Montreal, Quebec, Canada",10154,win,Michael Bisping,CB Dollaway,Michael Bisping,Middleweight,f,DEC-Unanimous,3,5:00
3352,UFC 186: Johnson vs Horiguchi,2015-04-25,"Montreal, Quebec, Canada",10154,win,John Makdessi,Shane Campbell,John Makdessi,Catch Weight,f,KO/TKO-Punch,1,4:53
3353,UFC 186: Johnson vs Horiguchi,2015-04-25,"Montreal, Quebec, Canada",10154,win,Thomas Almeida,Yves Jabouin,Thomas Almeida,Bantamweight,f,KO/TKO-Punches,1,4:18
3354,UFC 186: Johnson vs Horiguchi,2015-04-25,"Montreal, Quebec, Canada",10154,win,Patrick Cote,Joe Riggs,Patrick Cote,Welterweight,f,DEC-Unanimous,3,5:00
3355,UFC 186: Johnson vs Horiguchi,2015-04-25,"Montreal, Quebec, Canada",10154,win,Alexis Davis,Sarah Kaufman,Alexis Davis,Women's Bantamweight,f,SUB-Armbar,2,3:07
3356,UFC 186: Johnson vs Horiguchi,2015-04-25,"Montreal, Quebec, Canada",10154,win,Chad Laprise,Bryan Barberena,Chad Laprise,Lightweight,f,DEC-Unanimous,3,5:00
3357,UFC 186: Johnson vs Horiguchi,2015-04-25,"Montreal, Quebec, Canada",10154,win,Olivier Aubin-Mercier,David Michaud,Olivier Aubin-Mercier,Lightweight,f,SUB-Rear Naked Choke,3,1:35
3358,UFC 186: Johnson vs Horiguchi,2015-04-25,"Montreal, Quebec, Canada",10154,win,Nordine Taleb,Chris Clements,Nordine Taleb,Welterweight,f,DEC-Unanimous,3,5:00
3359,UFC 186: Johnson vs Horiguchi,2015-04-25,"Montreal, Quebec, Canada",10154,win,Valerie Letourneau,Jessica Rakoczy,Valerie Letourneau,Women's Strawweight,f,DEC-Unanimous,3,5:00
3360,UFC 186: Johnson vs Horiguchi,2015-04-25,"Montreal, Quebec, Canada",10154,win,Randa Markos,Aisling Daly,Randa Markos,Women's Strawweight,f,DEC-Unanimous,3,5:00
3361,UFC Fight Night: Miocic vs Hunt,2015-05-09,"Adelaide, South Australia, Australia",7984,win,Stipe Miocic,Mark Hunt,Stipe Miocic,Heavyweight,f,KO/TKO-Punches,5,2:47
3362,UFC Fight Night: Miocic vs Hunt,2015-05-09,"Adelaide, South Australia, Australia",7984,win,Robert Whittaker,Brad Tavares,Robert Whittaker,Middleweight,f,KO/TKO-Punch,1,0:44
3363,UFC Fight Night: Miocic vs Hunt,2015-05-09,"Adelaide, South Australia, Australia",7984,win,Sean O'Connell,Anthony Perosh,Sean O'Connell,Light Heavyweight,f,KO/TKO-Punches,1,0:56
3364,UFC Fight Night: Miocic vs Hunt,2015-05-09,"Adelaide, South Australia, Australia",7984,win,James Vick,Jake Matthews,James Vick,Lightweight,f,SUB-Guillotine Choke,1,4:53
3365,UFC Fight Night: Miocic vs Hunt,2015-05-09,"Adelaide, South Australia, Australia",7984,win,Dan Hooker,Hatsu Hioki,Dan Hooker,Featherweight,f,KO/TKO-Kick,2,4:13
3366,UFC Fight Night: Miocic vs Hunt,2015-05-09,"Adelaide, South Australia, Australia",7984,win,Kyle Noke,Jonavin Webb,Kyle Noke,Welterweight,f,DEC-Split,3,5:00
3367,UFC Fight Night: Miocic vs Hunt,2015-05-09,"Adelaide, South Australia, Australia",7984,win,Sam Alvey,Daniel Kelly,Sam Alvey,Middleweight,f,KO/TKO-Punch,1,0:49
3368,UFC Fight Night: Miocic vs Hunt,2015-05-09,"Adelaide, South Australia, Australia",7984,win,Bec Rawlings,Lisa Ellis,Bec Rawlings,Women's Strawweight,f,SUB-Rear Naked Choke,1,4:09
3369,UFC Fight Night: Miocic vs Hunt,2015-05-09,"Adelaide, South Australia, Australia",7984,win,Bradley Scott,Dylan Andrews,Bradley Scott,Middleweight,f,SUB-Guillotine Choke,2,4:54
3370,UFC Fight Night: Miocic vs Hunt,2015-05-09,"Adelaide, South Australia, Australia",7984,win,Alex Chambers,Kailin Curran,Alex Chambers,Women's Strawweight,f,SUB-Armbar,3,3:15
3371,UFC Fight Night: Miocic vs Hunt,2015-05-09,"Adelaide, South Australia, Australia",7984,win,Brendan O'Reilly,Vik Grujic,Brendan O'Reilly,Welterweight,f,DEC-Unanimous,3,5:00
3372,UFC Fight Night: Miocic vs Hunt,2015-05-09,"Adelaide, South Australia, Australia",7984,win,Ben Nguyen,Alptekin Ozkilic,Ben Nguyen,Flyweight,f,KO/TKO-Punch,1,4:59
3373,UFC Fight Night: Edgar vs Faber,2015-05-16,"Manila, Philippines",13446,win,Frankie Edgar,Urijah Faber,Frankie Edgar,Featherweight,f,DEC-Unanimous,5,5:00
3374,UFC Fight Night: Edgar vs Faber,2015-05-16,"Manila, Philippines",13446,win,Gegard Mousasi,Costas Philippou,Gegard Mousasi,Middleweight,f,DEC-Unanimous,3,5:00
3375,UFC Fight Night: Edgar vs Faber,2015-05-16,"Manila, Philippines",13446,win,Mark Munoz,Luke Barnatt,Mark Munoz,Middleweight,f,DEC-Unanimous,3,5:00
3376,UFC Fight Night: Edgar vs Faber,2015-05-16,"Manila, Philippines",13446,win,Neil Magny,Hyun Gyu Lim,Neil Magny,Welterweight,f,KO/TKO-Punches,2,1:24
3377,UFC Fight Night: Edgar vs Faber,2015-05-16,"Manila, Philippines",13446,win,Phillipe Nover,Yui Chul Nam,Phillipe Nover,Featherweight,f,DEC-Split,3,5:00
3378,UFC Fight Night: Edgar vs Faber,2015-05-16,"Manila, Philippines",13446,win,Levan Makashvili,Mark Eddiva,Levan Makashvili,Featherweight,f,DEC-Split,3,5:00
3379,UFC Fight Night: Edgar vs Faber,2015-05-16,"Manila, Philippines",13446,win,Jon Tuck,Tae Hyun Bang,Jon Tuck,Lightweight,f,SUB-Rear Naked Choke,1,3:56
3380,UFC Fight Night: Edgar vs Faber,2015-05-16,"Manila, Philippines",13446,win,Kajan Johnson,Zhang Lipeng,Kajan Johnson,Lightweight,f,DEC-Unanimous,3,5:00
3381,UFC Fight Night: Edgar vs Faber,2015-05-16,"Manila, Philippines",13446,win,Li Jingliang,Dhiego Lima,Li Jingliang,Welterweight,f,KO/TKO-Punches,1,1:25
3382,UFC Fight Night: Edgar vs Faber,2015-05-16,"Manila, Philippines",13446,win,Ning Guangyou,Royston Wee,Ning Guangyou,Bantamweight,f,KO/TKO-Punch,2,4:59
3383,UFC Fight Night: Edgar vs Faber,2015-05-16,"Manila, Philippines",13446,win,Jon Delos Reyes,Roldan Sangcha-an,Jon Delos Reyes,Flyweight,f,SUB-Rear Naked Choke,2,3:13
3384,UFC Fight Night: Edgar vs Faber,2015-05-16,"Manila, Philippines",13446,win,Yao Zhikui,Nolan Ticman,Yao Zhikui,Flyweight,f,DEC-Split,3,5:00
3385,UFC 187: Johnson vs Cormier,2015-05-23,"Las Vegas, Nevada, USA",12615,win,Daniel Cormier,Anthony Johnson,Daniel Cormier,Light Heavyweight,t,SUB-Rear Naked Choke,3,2:39
3386,UFC 187: Johnson vs Cormier,2015-05-23,"Las Vegas, Nevada, USA",12615,win,Chris Weidman,Vitor Belfort,Chris Weidman,Middleweight,t,KO/TKO-Punches,1,2:53
3387,UFC 187: Johnson vs Cormier,2015-05-23,"Las Vegas, Nevada, USA",12615,win,Donald Cerrone,John Makdessi,Donald Cerrone,Lightweight,f,KO/TKO-Kick,2,4:44
3388,UFC 187: Johnson vs Cormier,2015-05-23,"Las Vegas, Nevada, USA",12615,win,Andrei Arlovski,Travis Browne,Andrei Arlovski,Heavyweight,f,KO/TKO-Punches,1,4:41
3389,UFC 187: Johnson vs Cormier,2015-05-23,"Las Vegas, Nevada, USA",12615,win,Joseph Benavidez,John Moraga,Joseph Benavidez,Flyweight,f,DEC-Unanimous,3,5:00
3390,UFC 187: Johnson vs Cormier,2015-05-23,"Las Vegas, Nevada, USA",12615,win,John Dodson,Zach Makovsky,John Dodson,Flyweight,f,DEC-Unanimous,3,5:00
3391,UFC 187: Johnson vs Cormier,2015-05-23,"Las Vegas, Nevada, USA",12615,win,Dong Hyun Kim,Joshua Burkman,Dong Hyun Kim,Welterweight,f,SUB-Arm Triangle,3,2:13
3392,UFC 187: Johnson vs Cormier,2015-05-23,"Las Vegas, Nevada, USA",12615,win,Rafael Natal,Uriah Hall,Rafael Natal,Middleweight,f,DEC-Split,3,5:00
3393,UFC 187: Johnson vs Cormier,2015-05-23,"Las Vegas, Nevada, USA",12615,win,Colby Covington,Mike Pyle,Colby Covington,Welterweight,f,DEC-Unanimous,3,5:00
3394,UFC 187: Johnson vs Cormier,2015-05-23,"Las Vegas, Nevada, USA",12615,win,Islam Makhachev,Leo Kuntz,Islam Makhachev,Lightweight,f,SUB-Rear Naked Choke,2,2:38
3395,UFC 187: Johnson vs Cormier,2015-05-23,"Las Vegas, Nevada, USA",12615,win,Justin Scoggins,Joshua Sampo,Justin Scoggins,Flyweight,f,DEC-Unanimous,3,5:00
3396,UFC Fight Night: Condit vs Alves,2015-05-30,"Goiania, Goias, Brazil",3500,win,Carlos Condit,Thiago Alves,Carlos Condit,Welterweight,f,KO/TKO,2,5:00
3397,UFC Fight Night: Condit vs Alves,2015-05-30,"Goiania, Goias, Brazil",3500,win,Charles Oliveira,Nik Lentz,Charles Oliveira,Featherweight,f,SUB-Guillotine Choke,3,1:10
3398,UFC Fight Night: Condit vs Alves,2015-05-30,"Goiania, Goias, Brazil",3500,win,Alex Oliveira,KJ Noons,Alex Oliveira,Welterweight,f,SUB-Rear Naked Choke,1,2:51
3399,UFC Fight Night: Condit vs Alves,2015-05-30,"Goiania, Goias, Brazil",3500,win,Francimar Barroso,Ryan Jimmo,Francimar Barroso,Light Heavyweight,f,DEC-Unanimous,3,5:00
3400,UFC Fight Night: Condit vs Alves,2015-05-30,"Goiania, Goias, Brazil",3500,win,Francisco Trinaldo,Norman Parke,Francisco Trinaldo,Lightweight,f,DEC-Unanimous,3,5:00
3401,UFC Fight Night: Condit vs Alves,2015-05-30,"Goiania, Goias, Brazil",3500,win,Darren Till,Wendell Oliveira,Darren Till,Welterweight,f,KO/TKO-Elbows,2,1:37
3402,UFC Fight Night: Condit vs Alves,2015-05-30,"Goiania, Goias, Brazil",3500,nc,Rony Jason,Damon Jackson,,Featherweight,f,Overturned-Triangle Choke,1,3:31
3403,UFC Fight Night: Condit vs Alves,2015-05-30,"Goiania, Goias, Brazil",3500,win,Jussier Formiga,Wilson Reis,Jussier Formiga,Flyweight,f,DEC-Unanimous,3,5:00
3404,UFC Fight Night: Condit vs Alves,2015-05-30,"Goiania, Goias, Brazil",3500,win,Nicolas Dalby,Elizeu Zaleski dos Santos,Nicolas Dalby,Welterweight,f,DEC-Split,3,5:00
3405,UFC Fight Night: Condit vs Alves,2015-05-30,"Goiania, Goias, Brazil",3500,win,Mirsad Bektic,Lucas Martins,Mirsad Bektic,Featherweight,f,KO/TKO-Punches,2,0:30
3406,UFC Fight Night: Condit vs Alves,2015-05-30,"Goiania, Goias, Brazil",3500,win,Juliana Lima,Ericka Almeida,Juliana Lima,Women's Strawweight,f,DEC-Unanimous,3,5:00
3407,UFC Fight Night: Condit vs Alves,2015-05-30,"Goiania, Goias, Brazil",3500,win,Tom Breese,Luiz Dutra,Tom Breese,Welterweight,f,KO/TKO-Punches,1,4:58
3408,UFC Fight Night: Souza vs Mousasi,2014-09-05,"Ledyard, Connecticut, USA",,win,Jacare Souza,Gegard Mousasi,Jacare Souza,Middleweight,f,SUB-Guillotine Choke,3,4:30
3409,UFC Fight Night: Souza vs Mousasi,2014-09-05,"Ledyard, Connecticut, USA",,win,Ben Rothwell,Alistair Overeem,Ben Rothwell,Heavyweight,f,KO/TKO-Punch,1,2:19
3410,UFC Fight Night: Souza vs Mousasi,2014-09-05,"Ledyard, Connecticut, USA",,win,Matt Mitrione,Derrick Lewis,Matt Mitrione,Heavyweight,f,KO/TKO-Punches,1,0:41
3411,UFC Fight Night: Souza vs Mousasi,2014-09-05,"Ledyard, Connecticut, USA",,win,Joe Lauzon,Michael Chiesa,Joe Lauzon,Lightweight,f,KO/TKO,2,2:14
3412,UFC Fight Night: Souza vs Mousasi,2014-09-05,"Ledyard, Connecticut, USA",,win,John Moraga,Justin Scoggins,John Moraga,Flyweight,f,SUB-Guillotine Choke,2,0:47
3413,UFC Fight Night: Souza vs Mousasi,2014-09-05,"Ledyard, Connecticut, USA",,win,Al Iaquinta,Rodrigo Damm,Al Iaquinta,Lightweight,f,KO/TKO-Elbows,3,2:26
3414,UFC Fight Night: Souza vs Mousasi,2014-09-05,"Ledyard, Connecticut, USA",,win,Rafael Natal,Chris Camozzi,Rafael Natal,Middleweight,f,DEC-Split,3,5:00
3415,UFC Fight Night: Souza vs Mousasi,2014-09-05,"Ledyard, Connecticut, USA",,win,Chris Beal,Tateki Matsuda,Chris Beal,Bantamweight,f,DEC-Unanimous,3,5:00
3416,UFC Fight Night: Souza vs Mousasi,2014-09-05,"Ledyard, Connecticut, USA",,win,Chas Skelly,Sean Soriano,Chas Skelly,Featherweight,f,DEC-Unanimous,3,5:00
3417,UFC Fight Night: Boetsch vs Henderson,2015-06-06,"New Orleans, Louisiana, USA",6231,win,Dan Henderson,Tim Boetsch,Dan Henderson,Middleweight,f,KO/TKO-Punch,1,0:28
3418,UFC Fight Night: Boetsch vs Henderson,2015-06-06,"New Orleans, Louisiana, USA",6231,win,Ben Rothwell,Matt Mitrione,Ben Rothwell,Heavyweight,f,SUB-Guillotine Choke,1,1:54
3419,UFC Fight Night: Boetsch vs Henderson,2015-06-06,"New Orleans, Louisiana, USA",6231,win,Dustin Poirier,Yancy Medeiros,Dustin Poirier,Lightweight,f,KO/TKO-Punches,1,2:38
3420,UFC Fight Night: Boetsch vs Henderson,2015-06-06,"New Orleans, Louisiana, USA",6231,win,Brian Ortega,Thiago Tavares,Brian Ortega,Featherweight,f,KO/TKO-Punch,3,4:10
3421,UFC Fight Night: Boetsch vs Henderson,2015-06-06,"New Orleans, Louisiana, USA",6231,win,Anthony Birchak,Joe Soto,Anthony Birchak,Bantamweight,f,KO/TKO-Punch,1,1:37
3422,UFC Fight Night: Boetsch vs Henderson,2015-06-06,"New Orleans, Louisiana, USA",6231,win,Francisco Rivera,Alex Caceres,Francisco Rivera,Bantamweight,f,KO/TKO-Punch,1,0:21
3423,UFC Fight Night: Boetsch vs Henderson,2015-06-06,"New Orleans, Louisiana, USA",6231,win,Shawn Jordan,Derrick Lewis,Shawn Jordan,Heavyweight,f,KO/TKO-Kick,2,0:48
3424,UFC Fight Night: Boetsch vs Henderson,2015-06-06,"New Orleans, Louisiana, USA",6231,win,Omari Akhmedov,Brian Ebersole,Omari Akhmedov,Welterweight,f,KO/TKO,1,5:00
3425,UFC Fight Night: Boetsch vs Henderson,2015-06-06,"New Orleans, Louisiana, USA",6231,win,Chris Wade,Christos Giagos,Chris Wade,Lightweight,f,DEC-Unanimous,3,5:00
3426,UFC Fight Night: Boetsch vs Henderson,2015-06-06,"New Orleans, Louisiana, USA",6231,win,Joe Proctor,Justin Edwards,Joe Proctor,Lightweight,f,SUB-Guillotine Choke,3,4:58
3427,UFC Fight Night: Boetsch vs Henderson,2015-06-06,"New Orleans, Louisiana, USA",6231,win,Jake Collier,Ricardo Abreu,Jake Collier,Middleweight,f,DEC-Split,3,5:00
3428,UFC Fight Night: Boetsch vs Henderson,2015-06-06,"New Orleans, Louisiana, USA",6231,win,Jose Quinonez,Leonardo Morales,Jose Quinonez,Bantamweight,f,SUB-Rear Naked Choke,1,2:34
3429,UFC 188: Velasquez vs Werdum,2015-06-13,"Mexico City, Distrito Federal, Mexico",21036,win,Fabricio Werdum,Cain Velasquez,Fabricio Werdum,Heavyweight,t,SUB-Guillotine Choke,3,2:13
3430,UFC 188: Velasquez vs Werdum,2015-06-13,"Mexico City, Distrito Federal, Mexico",21036,win,Eddie Alvarez,Gilbert Melendez,Eddie Alvarez,Lightweight,f,DEC-Split,3,5:00
3431,UFC 188: Velasquez vs Werdum,2015-06-13,"Mexico City, Distrito Federal, Mexico",21036,win,Kelvin Gastelum,Nate Marquardt,Kelvin Gastelum,Middleweight,f,KO/TKO,2,5:00
3432,UFC 188: Velasquez vs Werdum,2015-06-13,"Mexico City, Distrito Federal, Mexico",21036,win,Yair Rodriguez,Charles Rosa,Yair Rodriguez,Featherweight,f,DEC-Split,3,5:00
3433,UFC 188: Velasquez vs Werdum,2015-06-13,"Mexico City, Distrito Federal, Mexico",21036,win,Tecia Torres,Angela Hill,Tecia Torres,Women's Strawweight,f,DEC-Unanimous,3,5:00
3434,UFC 188: Velasquez vs Werdum,2015-06-13,"Mexico City, Distrito Federal, Mexico",21036,win,Henry Cejudo,Chico Camus,Henry Cejudo,Flyweight,f,DEC-Unanimous,3,5:00
3435,UFC 188: Velasquez vs Werdum,2015-06-13,"Mexico City, Distrito Federal, Mexico",21036,win,Efrain Escudero,Drew Dober,Efrain Escudero,Lightweight,f,SUB-Guillotine Choke,1,0:54
3436,UFC 188: Velasquez vs Werdum,2015-06-13,"Mexico City, Distrito Federal, Mexico",21036,win,Patrick Williams,Alejandro Perez,Patrick Williams,Bantamweight,f,SUB-Guillotine Choke,1,0:23
3437,UFC 188: Velasquez vs Werdum,2015-06-13,"Mexico City, Distrito Federal, Mexico",21036,win,Johnny Case,Francisco Trevino,Johnny Case,Lightweight,f,DEC-Unanimous,3,5:00
3438,UFC 188: Velasquez vs Werdum,2015-06-13,"Mexico City, Distrito Federal, Mexico",21036,win,Cathal Pendred,Augusto Montano,Cathal Pendred,Welterweight,f,DEC-Unanimous,3,5:00
3439,UFC 188: Velasquez vs Werdum,2015-06-13,"Mexico City, Distrito Federal, Mexico",21036,win,Gabriel Benitez,Clay Collard,Gabriel Benitez,Featherweight,f,DEC-Unanimous,3,5:00
3440,UFC Fight Night: Jedrzejczyk vs Penne,2015-06-20,"Berlin, Berlin, Germany",8155,win,Joanna Jedrzejczyk,Jessica Penne,Joanna Jedrzejczyk,Women's Strawweight,t,KO/TKO-Punches,3,4:22
3441,UFC Fight Night: Jedrzejczyk vs Penne,2015-06-20,"Berlin, Berlin, Germany",8155,win,Tatsuya Kawajiri,Dennis Siver,Tatsuya Kawajiri,Featherweight,f,DEC-Unanimous,3,5:00
3442,UFC Fight Night: Jedrzejczyk vs Penne,2015-06-20,"Berlin, Berlin, Germany",8155,win,Peter Sobotta,Steve Kennedy,Peter Sobotta,Welterweight,f,SUB-Rear Naked Choke,1,2:57
3443,UFC Fight Night: Jedrzejczyk vs Penne,2015-06-20,"Berlin, Berlin, Germany",8155,win,Nick Hein,Lukasz Sajewski,Nick Hein,Lightweight,f,DEC-Unanimous,3,5:00
3444,UFC Fight Night: Jedrzejczyk vs Penne,2015-06-20,"Berlin, Berlin, Germany",8155,win,Makwan Amirkhani,Masio Fullen,Makwan Amirkhani,Featherweight,f,SUB-Rear Naked Choke,1,1:41
3445,UFC Fight Night: Jedrzejczyk vs Penne,2015-06-20,"Berlin, Berlin, Germany",8155,win,Mairbek Taisumov,Alan Patrick,Mairbek Taisumov,Lightweight,f,KO/TKO-Kick,2,1:30
3446,UFC Fight Night: Jedrzejczyk vs Penne,2015-06-20,"Berlin, Berlin, Germany",8155,win,Arnold Allen,Alan Omer,Arnold Allen,Featherweight,f,SUB-Guillotine Choke,3,1:41
3447,UFC Fight Night: Jedrzejczyk vs Penne,2015-06-20,"Berlin, Berlin, Germany",8155,win,Noad Lahat,Niklas Backstrom,Noad Lahat,Featherweight,f,DEC-Majority,3,5:00
3448,UFC Fight Night: Jedrzejczyk vs Penne,2015-06-20,"Berlin, Berlin, Germany",8155,win,Scott Askham,Antonio Dos Santos,Scott Askham,Middleweight,f,KO/TKO-Punch,1,2:52
3449,UFC Fight Night: Jedrzejczyk vs Penne,2015-06-20,"Berlin, Berlin, Germany",8155,win,Magomed Mustafaev,Piotr Hallmann,Magomed Mustafaev,Lightweight,f,KO/TKO,2,3:24
3450,UFC Fight Night: Jedrzejczyk vs Penne,2015-06-20,"Berlin, Berlin, Germany",8155,win,Taylor Lapilus,Ulka Sasaki,Taylor Lapilus,Bantamweight,f,KO/TKO-Punches,2,1:26
3451,UFC Fight Night: Machida vs Romero,2015-06-27,"Hollywood, Florida, USA",5604,win,Yoel Romero,Lyoto Machida,Yoel Romero,Middleweight,f,KO/TKO-Elbows,3,1:38
3452,UFC Fight Night: Machida vs Romero,2015-06-27,"Hollywood, Florida, USA",5604,win,Lorenz Larkin,Santiago Ponzinibbio,Lorenz Larkin,Welterweight,f,KO/TKO-Punches,2,3:07
3453,UFC Fight Night: Machida vs Romero,2015-06-27,"Hollywood, Florida, USA",5604,win,Antonio Carlos Junior,Eddie Gordon,Antonio Carlos Junior,Middleweight,f,SUB-Rear Naked Choke,3,4:37
3454,UFC Fight Night: Machida vs Romero,2015-06-27,"Hollywood, Florida, USA",5604,win,Thiago Santos,Steve Bosse,Thiago Santos,Middleweight,f,KO/TKO-Kick,1,0:29
3455,UFC Fight Night: Machida vs Romero,2015-06-27,"Hollywood, Florida, USA",5604,win,Hacran Dias,Levan Makashvili,Hacran Dias,Featherweight,f,DEC-Split,3,5:00
3456,UFC Fight Night: Machida vs Romero,2015-06-27,"Hollywood, Florida, USA",5604,win,Alex Oliveira,Joe Merritt,Alex Oliveira,Welterweight,f,DEC-Unanimous,3,5:00
3457,UFC Fight Night: Machida vs Romero,2015-06-27,"Hollywood, Florida, USA",5604,win,Leandro Silva,Lewis Gonzalez,Leandro Silva,Welterweight,f,DEC-Unanimous,3,5:00
3458,UFC Fight Night: Machida vs Romero,2015-06-27,"Hollywood, Florida, USA",5604,win,Tony Sims,Steve Montgomery,Tony Sims,Welterweight,f,KO/TKO-Punch,1,2:43
3459,UFC Fight Night: Machida vs Romero,2015-06-27,"Hollywood, Florida, USA",5604,win,Sirwan Kakai,Danny Martinez,Sirwan Kakai,Bantamweight,f,DEC-Unanimous,3,5:00
3460,UFC 189: Mendes vs McGregor,2015-07-11,"Las Vegas, Nevada, USA",16019,win,Conor McGregor,Chad Mendes,Conor McGregor,Featherweight,t,KO/TKO-Punch,2,4:57
3461,UFC 189: Mendes vs McGregor,2015-07-11,"Las Vegas, Nevada, USA",16019,win,Robbie Lawler,Rory MacDonald,Robbie Lawler,Welterweight,t,KO/TKO-Punch,5,1:00
3462,UFC 189: Mendes vs McGregor,2015-07-11,"Las Vegas, Nevada, USA",16019,win,Jeremy Stephens,Dennis Bermudez,Jeremy Stephens,Featherweight,f,KO/TKO-Flying Knee,3,0:32
3463,UFC 189: Mendes vs McGregor,2015-07-11,"Las Vegas, Nevada, USA",16019,win,Gunnar Nelson,Brandon Thatch,Gunnar Nelson,Welterweight,f,SUB-Rear Naked Choke,1,2:54
3464,UFC 189: Mendes vs McGregor,2015-07-11,"Las Vegas, Nevada, USA",16019,win,Thomas Almeida,Brad Pickett,Thomas Almeida,Bantamweight,f,KO/TKO-Flying Knee,2,0:29
3465,UFC 189: Mendes vs McGregor,2015-07-11,"Las Vegas, Nevada, USA",16019,win,Matt Brown,Tim Means,Matt Brown,Welterweight,f,SUB-Guillotine Choke,1,4:44
3466,UFC 189: Mendes vs McGregor,2015-07-11,"Las Vegas, Nevada, USA",16019,win,Alex Garcia,Mike Swick,Alex Garcia,Welterweight,f,DEC-Unanimous,3,5:00
3467,UFC 189: Mendes vs McGregor,2015-07-11,"Las Vegas, Nevada, USA",16019,win,John Howard,Cathal Pendred,John Howard,Welterweight,f,DEC-Split,3,5:00
3468,UFC 189: Mendes vs McGregor,2015-07-11,"Las Vegas, Nevada, USA",16019,win,Cody Garbrandt,Henry Briones,Cody Garbrandt,Bantamweight,f,DEC-Unanimous,3,5:00
3469,UFC 189: Mendes vs McGregor,2015-07-11,"Las Vegas, Nevada, USA",16019,win,Louis Smolka,Neil Seery,Louis Smolka,Flyweight,f,DEC-Unanimous,3,5:00
3470,UFC 189: Mendes vs McGregor,2015-07-11,"Las Vegas, Nevada, USA",16019,win,Cody Pfister,Yosdenis Cedeno,Cody Pfister,Lightweight,f,DEC-Unanimous,3,5:00
3471,The Ultimate Fighter 21 Finale,2015-07-12,"Las Vegas, Nevada, USA",4844,win,Stephen Thompson,Jake Ellenberger,Stephen Thompson,Welterweight,f,KO/TKO-Kick,1,4:29
3472,The Ultimate Fighter 21 Finale,2015-07-12,"Las Vegas, Nevada, USA",4844,win,Kamaru Usman,Hayder Hassan,Kamaru Usman,Welterweight,t,SUB-Arm Triangle,2,1:19
3473,The Ultimate Fighter 21 Finale,2015-07-12,"Las Vegas, Nevada, USA",4844,win,Michael Graves,Vicente Luque,Michael Graves,Welterweight,f,DEC-Unanimous,3,5:00
3474,The Ultimate Fighter 21 Finale,2015-07-12,"Las Vegas, Nevada, USA",4844,win,Jorge Masvidal,Cezar Ferreira,Jorge Masvidal,Welterweight,f,KO/TKO-Elbow,1,4:22
3475,The Ultimate Fighter 21 Finale,2015-07-12,"Las Vegas, Nevada, USA",4844,win,Michelle Waterson,Angela Magana,Michelle Waterson,Women's Strawweight,f,SUB-Rear Naked Choke,3,2:38
3476,The Ultimate Fighter 21 Finale,2015-07-12,"Las Vegas, Nevada, USA",4844,win,Maximo Blanco,Mike de la Torre,Maximo Blanco,Featherweight,f,KO/TKO-Punch,1,0:16
3477,The Ultimate Fighter 21 Finale,2015-07-12,"Las Vegas, Nevada, USA",4844,win,Josh Samman,Caio Magalhaes,Josh Samman,Middleweight,f,SUB-Rear Naked Choke,1,2:52
3478,The Ultimate Fighter 21 Finale,2015-07-12,"Las Vegas, Nevada, USA",4844,win,Jerrod Sanders,Russell Doane,Jerrod Sanders,Bantamweight,f,DEC-Unanimous,3,5:00
3479,The Ultimate Fighter 21 Finale,2015-07-12,"Las Vegas, Nevada, USA",4844,win,Trevor Smith,Dan Miller,Trevor Smith,Middleweight,f,DEC-Unanimous,3,5:00
3480,The Ultimate Fighter 21 Finale,2015-07-12,"Las Vegas, Nevada, USA",4844,win,George Sullivan,Dominic Waters,George Sullivan,Welterweight,f,DEC-Unanimous,3,5:00
3481,The Ultimate Fighter 21 Finale,2015-07-12,"Las Vegas, Nevada, USA",4844,win,Willie Gates,Darrell Montague,Willie Gates,Flyweight,f,KO/TKO-Punches,1,1:36
3482,UFC Fight Night: Mir vs Duffee,2015-07-15,"San Diego, California, USA",5471,win,Frank Mir,Todd Duffee,Frank Mir,Heavyweight,f,KO/TKO-Punch,1,1:13
3483,UFC Fight Night: Mir vs Duffee,2015-07-15,"San Diego, California, USA",5471,win,Tony Ferguson,Josh Thomson,Tony Ferguson,Lightweight,f,DEC-Unanimous,3,5:00
3484,UFC Fight Night: Mir vs Duffee,2015-07-15,"San Diego, California, USA",5471,win,Holly Holm,Marion Reneau,Holly Holm,Women's Bantamweight,f,DEC-Unanimous,3,5:00
3485,UFC Fight Night: Mir vs Duffee,2015-07-15,"San Diego, California, USA",5471,win,Manvel Gamburyan,Scott Jorgensen,Manvel Gamburyan,Bantamweight,f,DEC-Unanimous,3,5:00
3486,UFC Fight Night: Mir vs Duffee,2015-07-15,"San Diego, California, USA",5471,win,Kevin Lee,James Moontasri,Kevin Lee,Lightweight,f,SUB-Rear Naked Choke,1,2:56
